CUST_ID,CREDIT_CARD_NUMBER,BALANCE,PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,TENURE,DATE_OF_TXN
CC1252,5087978229712030,9498.08,7046.38,5024.4,2352.11,26650.1,5183.82,2018.05,20,2024-05-25
CC1253,5874112304778667,20256.21,15909.45,12152.58,8200.01,51266.17,7058.78,1418.8,33,2024-02-23
CC1254,8283041517245838,2437.85,2280.17,1263.49,5781.35,11381.81,624.37,124.15,18,2024-01-30
CC1255,9493952155180295,21959.1,9575.31,8906.9,5273.93,48897.57,761.2,373.15,15,2023-03-26
CC1256,7890668024242803,26943.88,11037.98,4806.89,4598.66,53294.83,1435.13,208.25,25,2023-01-16
CC1257,6854867126792704,12185.01,6287.14,634.68,9903.3,27968.69,12103.01,2580.43,33,2023-08-31
CC1258,1013835242098622,41093.76,15764.05,7559.88,3779.82,60250.89,1559.58,711.16,22,2024-05-16
CC1259,8560951973822598,15819.44,10980.41,2126.02,5418.77,47358.73,9739.94,3357.43,24,2023-07-26
CC1260,9440127920545023,22382.95,22355.54,6032.7,4706.19,42119.21,7308.03,995.14,13,2024-09-06
CC1261,9558212906307228,1312.71,1046.46,396.82,5666.23,13816.79,1073.75,209.84,28,2023-02-08
CC1262,3545512300651181,5124.76,1433.88,1132.0,7948.27,36957.48,881.82,278.17,11,2023-06-30
CC1263,3753343132162936,32554.71,9086.48,5642.41,5076.93,66326.01,28157.31,4378.89,29,2023-03-14
CC1264,4164751618278573,7151.98,2534.08,1381.9,3637.37,38076.87,2001.6,913.79,33,2023-12-18
CC1265,3812058080640020,28633.85,849.62,76.1,5601.93,57323.53,335.05,91.0,33,2024-11-20
CC1266,4580442582325556,33299.54,22261.53,3548.11,2815.6,39440.17,11064.7,5494.26,29,2023-10-26
CC1267,4782137039202482,5185.37,3380.47,2690.34,613.91,47893.05,147.74,42.54,6,2023-10-02
CC1268,9636841519150468,45527.1,25526.94,22850.07,7011.0,85041.43,17683.15,6239.59,34,2023-08-27
CC1269,4473639180537497,11863.48,7264.43,3641.97,9866.32,56935.04,896.9,220.92,29,2023-06-04
CC1270,7311493648779467,47638.29,30443.64,21901.35,7542.09,70226.58,32478.37,10024.24,23,2023-04-14
CC1271,1373418162504309,1544.37,1100.16,661.1,3096.38,30295.23,1281.95,238.56,32,2024-02-27
CC1272,6126516553202169,33972.14,8810.64,3005.23,3979.32,62217.66,16127.74,4449.74,13,2024-06-10
CC1273,6625452299701285,48295.26,38810.03,27710.06,5518.41,61983.45,25817.14,3624.09,27,2024-09-11
CC1274,2762337995089898,38314.34,5480.72,1752.61,4023.86,78690.05,441.62,164.36,8,2024-08-31
CC1275,3879466285983402,12778.25,11988.5,9343.96,7115.87,38930.41,9656.14,2445.9,25,2024-05-06
CC1276,3658237547307424,9307.43,5470.85,2453.86,5350.07,54523.22,5677.45,874.54,14,2023-03-07
CC1277,3994251511404300,3171.46,785.65,382.01,5849.35,36409.88,3109.79,495.51,9,2023-05-19
CC1278,3778548952862203,38766.89,28856.2,513.09,3031.16,88378.15,11660.87,1888.15,11,2024-02-10
CC1279,7177209125965188,9378.8,7838.19,4952.93,4707.02,23182.88,4230.14,1477.94,12,2024-08-17
CC1280,7510783806239466,40259.58,25210.29,8792.21,9601.48,48475.97,6441.84,1201.57,22,2023-09-01
CC1281,7890462706132204,1563.14,973.85,530.29,9662.39,29506.25,1312.95,169.61,24,2024-09-16
CC1282,7370663292871052,19438.74,16642.79,15924.34,655.65,37947.43,14187.31,3792.13,16,2023-08-18
CC1283,4133277056627714,26735.9,18484.11,5317.09,2052.78,75213.14,23282.3,6987.9,8,2023-10-14
CC1284,6633663095307969,12479.97,2626.15,2221.98,1148.23,32037.05,11404.37,1542.43,35,2024-01-22
CC1285,4918598806999487,3973.94,3222.71,39.88,5953.76,37864.81,3240.55,1174.21,34,2023-03-10
CC1286,5330793769768550,7084.41,5843.63,3521.94,6584.13,39167.31,5166.75,1648.93,21,2023-03-05
CC1287,6290638747364047,45779.38,23596.26,10120.6,2452.4,56183.2,33402.78,12629.74,36,2023-02-04
CC1288,3237433701573262,19590.1,6398.83,12.66,7538.93,31640.69,19437.16,7538.5,15,2023-11-21
CC1289,2164501922700437,37320.25,23668.36,18343.22,6907.96,70467.59,33772.12,9680.62,15,2023-09-10
CC1290,7626895715929526,28697.91,1095.77,792.92,526.34,35400.9,23575.27,7120.01,14,2024-09-16
CC1291,4452241439540556,4368.22,3532.71,2215.03,5235.52,44410.58,2655.53,371.07,10,2023-07-31
CC1292,3941884643110196,34757.36,8708.42,258.2,7133.75,84697.5,10391.49,4724.63,10,2023-07-13
CC1293,7432233087247214,49012.84,38826.57,16047.89,7381.8,58452.23,33070.26,9549.49,18,2023-12-02
CC1294,3388088283103661,42377.94,27530.94,23245.96,7410.88,79712.73,32082.92,14799.26,31,2024-05-08
CC1295,8379958378093193,15837.58,15311.34,12542.32,3668.83,47114.83,14162.24,3008.11,33,2024-03-15
CC1296,0176277657024300,8632.56,8349.88,1572.01,8071.33,27565.08,1668.05,502.63,17,2024-01-01
CC1297,0949935727763471,38453.13,38261.59,16427.78,7057.61,84610.81,1430.2,634.17,7,2023-11-16
CC1298,2607359384163954,41830.77,15112.57,540.22,5920.23,54369.21,10808.09,3829.93,9,2023-01-17
CC1299,6397081850680208,5709.16,4246.22,1535.89,1929.25,42645.79,1959.33,474.91,30,2024-12-30
CC1300,8180937697678651,49660.81,17755.02,1462.92,7763.28,82215.27,49179.72,22986.82,9,2024-11-24
CC1301,6294053398677488,22721.48,21670.67,46.23,1122.8,46779.24,20092.56,2290.91,18,2023-04-29
CC1302,6250217486109300,48900.62,22881.79,10572.2,7664.53,77444.12,43238.98,5411.19,9,2024-01-16
CC1303,0385846843811005,11499.78,4411.41,482.32,1085.55,34051.56,4031.01,1022.4,28,2024-03-14
CC1304,7598779588530962,37604.85,28550.93,23696.61,1561.18,81314.98,16722.97,5069.76,10,2023-02-14
CC1305,5260483806181493,45193.67,41375.14,18083.97,9686.77,53626.64,15998.45,5064.17,18,2024-06-14
CC1306,3316635909725924,34951.84,9543.38,4746.03,5702.43,73242.72,21410.17,5679.4,27,2024-06-04
CC1307,9222731279156629,48903.41,13680.13,8383.49,817.2,80355.97,20198.68,9609.54,35,2024-06-17
CC1308,3636504526182286,11685.45,5489.45,1563.97,3226.67,58519.96,5235.0,2012.27,33,2024-02-15
CC1309,3946917909940472,44163.9,39815.56,36546.12,4905.51,84969.97,2939.01,458.29,30,2024-07-27
CC1310,7883337401937867,3748.19,965.28,167.23,9408.81,28136.05,3190.03,419.24,32,2023-06-13
CC1311,7406159471858775,10434.89,8144.85,6193.17,9157.91,36298.21,4831.52,1991.79,15,2023-03-13
CC1312,1437481533755042,12913.87,6197.62,5319.55,4091.87,51397.37,4119.66,1864.29,24,2023-10-22
CC1313,9009301217502521,2188.86,2045.26,1563.55,1338.18,47258.57,1441.93,178.51,14,2024-08-06
CC1314,7557365038898483,45196.56,31048.32,21166.35,9145.87,71477.82,2513.79,770.61,20,2023-10-27
CC1315,1347350986130747,33308.0,15242.98,14607.86,1868.82,51267.92,11882.8,5483.84,9,2024-01-03
CC1316,4695364123763529,37469.65,35402.84,11916.33,8166.74,68888.15,12966.34,5922.58,14,2023-07-10
CC1317,4620973275825143,13422.19,9089.54,8069.43,2026.02,59523.98,13357.57,1444.15,23,2024-06-22
CC1318,3605053573696872,24639.81,11159.98,10269.33,9324.76,54376.34,7490.23,3426.29,28,2024-03-02
CC1319,1129794325588440,16286.17,3154.11,180.04,7207.75,59297.74,4755.01,1456.97,22,2024-05-26
CC1320,1760279935164131,41026.4,19337.26,1485.4,738.52,68947.98,29002.88,11033.52,28,2023-04-23
CC1321,4632914636213055,37328.03,24797.57,12636.33,8483.1,50619.98,18093.2,4121.72,23,2024-04-15
CC1322,9619315621497574,29503.47,4160.27,4142.6,3857.06,62808.74,14519.75,6050.65,14,2023-06-16
CC1323,0859673985266431,36442.9,16188.8,8570.16,8615.51,51835.55,13567.0,4383.75,15,2024-06-14
CC1324,4358859807123609,26710.62,10043.72,5113.04,2447.78,74253.03,20426.53,7866.95,28,2023-09-29
CC1325,9322906080919649,18671.23,5403.76,3970.47,2483.78,46604.92,3090.07,1105.1,28,2023-08-19
CC1326,6119980041499907,39614.6,19124.31,10342.99,400.89,53216.04,36178.5,12549.5,12,2023-07-13
CC1327,7613679150832143,35687.76,25235.87,11049.23,8390.1,74233.94,20090.69,4677.47,29,2024-10-06
CC1328,7487558582598237,23011.84,2807.92,1603.34,1513.15,62598.72,4938.3,2462.5,23,2024-06-14
CC1329,9612421655116280,36892.25,2146.02,1386.56,9292.71,63483.42,1784.34,396.25,15,2023-10-16
CC1330,3134795513121000,43005.35,7314.88,3606.25,2762.59,83129.88,27963.53,3176.53,36,2024-04-28
CC1331,6217651747894751,34830.87,15665.25,13408.92,2389.84,47180.1,32553.76,7614.39,29,2024-07-02
CC1332,9135133005516412,22655.95,4799.26,1007.63,3803.65,52184.56,406.17,185.92,27,2024-01-28
CC1333,9929290655710769,41062.22,3538.88,1228.05,5693.75,88286.84,36396.77,16663.94,15,2024-10-31
CC1334,8968405264005529,17989.2,1570.4,327.39,682.48,49378.21,5656.0,729.5,21,2023-05-14
CC1335,5728369497652403,14440.8,9978.08,2167.84,3148.87,29814.74,5754.65,1117.72,21,2023-06-08
CC1336,0525118280910572,32661.3,30550.82,2254.73,4441.26,68137.27,10065.21,2033.78,28,2023-04-22
CC1337,1977134483518347,49155.97,1840.36,1149.95,388.85,61256.25,9069.8,1968.61,17,2023-04-10
CC1338,6497642037225407,28847.53,9426.59,4684.06,1125.31,49977.78,11759.39,3283.95,26,2024-04-03
CC1339,7991394115824212,8582.51,7503.05,2416.24,9649.27,40945.02,1048.68,453.64,33,2024-01-08
CC1340,3979294483337747,45480.47,30466.59,12575.77,2611.36,74438.56,38315.15,17117.73,36,2024-05-16
CC1341,1134544807301048,22910.07,18813.56,16240.95,4824.23,42452.99,18810.97,7826.29,30,2024-02-09
CC1342,3252511871650183,37433.3,12429.72,479.9,4845.57,53632.72,4307.72,1738.85,7,2023-07-22
CC1343,6918915958129789,17272.56,14834.44,8463.08,8870.93,62866.86,5987.32,2872.69,6,2023-11-05
CC1344,5260750580152833,5354.24,4008.83,2607.13,4268.73,10596.55,312.8,39.65,36,2023-05-10
CC1345,8500007465468327,42035.75,37380.59,498.92,75.07,66609.63,32495.33,9447.52,6,2024-08-02
CC1346,6916856424367569,17191.72,1295.63,1290.55,8116.75,22414.09,7393.34,2949.56,20,2023-08-12
CC1347,6237359190266083,27427.57,18141.75,7342.73,9106.69,75659.49,24985.21,3789.93,29,2023-10-14
CC1348,6708029996762262,17778.09,8286.19,6046.48,1625.02,65758.22,11468.44,1637.42,27,2024-03-03
CC1349,5975003445819153,5504.51,3196.35,1017.06,6868.56,11440.9,3197.65,1513.41,28,2023-11-08
CC1350,6566023350755761,45342.11,905.89,370.06,3612.83,68313.38,24063.04,4030.18,25,2023-01-29
CC1351,0458882991762624,1415.28,1056.7,387.56,4810.79,37491.5,380.52,39.23,14,2024-05-20
CC1352,2996723741062769,36810.36,10367.57,10269.25,4217.41,44082.08,22803.25,5391.53,19,2024-12-19
CC1353,7751399105030850,49937.46,40132.51,16182.67,1097.82,80055.91,8884.68,4051.23,9,2024-05-05
CC1354,8847507933167641,18144.6,8739.47,6081.11,2164.57,41934.92,7480.93,3038.71,19,2024-06-22
CC1355,4577092916295692,47191.28,22183.23,6220.75,2578.75,59738.12,27268.64,4476.62,19,2023-02-09
CC1356,8455543205467038,23100.49,21197.39,20830.15,5409.75,65107.15,3638.43,1113.86,30,2023-12-30
CC1357,7644031563966093,32135.99,6969.1,4947.91,4817.7,74254.45,31711.88,15296.74,16,2023-02-10
CC1358,7129366732714590,38709.26,32011.53,24622.52,6038.53,51743.68,18951.43,5077.75,13,2023-01-16
CC1359,9790073928979227,34535.03,900.43,501.65,3033.2,59637.19,13730.8,4771.98,6,2024-03-08
CC1360,9905259794543746,20181.44,14405.87,7960.11,4236.57,57516.51,3283.65,1624.98,26,2024-11-27
CC1361,4897687547339037,37415.95,10824.16,10234.62,7913.15,79035.76,15733.56,2273.13,7,2024-03-05
CC1362,7512189438497024,39366.5,32754.42,27939.23,1045.2,54115.6,8682.8,3324.64,17,2024-11-19
CC1363,2949759300363802,29269.34,29106.14,14371.79,4852.79,37328.61,1670.38,787.21,6,2024-10-26
CC1364,4976944656537108,23718.46,18283.16,17136.22,6763.67,42344.13,5664.23,1284.76,36,2024-12-25
CC1365,5857169452882108,46802.32,15670.44,2948.29,2472.34,56858.83,19389.13,8860.25,32,2023-03-16
CC1366,1103822586506801,38560.55,22908.41,7662.81,8281.68,48257.76,4659.55,2263.77,26,2023-05-03
CC1367,7584626397024587,17558.64,9189.43,4317.69,6307.42,64067.1,10192.36,4720.12,10,2024-03-27
CC1368,1854400192711648,13664.44,11401.7,970.16,4806.37,51595.83,9353.84,1647.09,17,2023-07-03
CC1369,9260561097429192,12140.3,11648.01,3202.18,9085.9,34377.05,2050.49,929.35,23,2024-07-16
CC1370,1066991700628219,41272.06,19251.53,14594.93,7715.31,60172.04,30831.03,3399.2,27,2024-12-19
CC1371,9369898835292731,48382.67,36951.47,11892.66,5398.44,78276.72,27562.26,4843.34,34,2023-11-16
CC1372,2858101914779628,48262.22,45755.72,25047.57,6306.08,67023.27,1937.03,927.55,34,2023-09-06
CC1373,2864214836395175,49924.7,19562.07,15064.09,7749.67,83714.5,7176.07,1080.37,13,2024-08-29
CC1374,4717286295141410,35397.34,29992.07,12409.5,5307.59,79793.75,19225.42,6188.69,9,2024-01-24
CC1375,7007968415369445,2030.13,591.63,162.53,4334.91,45023.12,1245.68,541.01,16,2024-01-02
CC1376,1461983890060855,11994.29,656.67,626.8,3455.73,45006.68,5963.49,641.07,20,2024-08-19
CC1377,3568481345972652,13235.14,4153.73,2567.12,1831.17,34760.36,12973.68,2613.58,27,2023-08-05
CC1378,1750831262309760,20321.99,3380.54,868.69,8174.64,61837.31,1425.91,214.46,32,2023-11-28
CC1379,1558281555720628,37747.88,34446.57,16407.76,9343.24,52771.2,14673.79,1875.64,11,2023-09-21
CC1380,7285129940114671,15202.84,12683.96,10865.17,6862.46,32211.85,2730.58,1153.4,7,2023-03-06
CC1381,5296997819332731,33743.61,1355.96,682.62,6160.78,77364.95,3597.0,735.18,22,2024-06-09
CC1382,3536488876320526,25764.88,8980.53,5095.56,1830.99,51847.57,2906.02,344.0,30,2024-09-27
CC1383,9564975671175152,48825.59,41578.23,5573.37,7906.34,61024.88,14812.83,3360.35,27,2023-04-04
CC1384,7560918947663128,19107.28,16290.0,12149.04,8759.04,36030.18,10196.36,4278.48,11,2024-08-06
CC1385,6825326654904844,14987.33,8345.24,5813.39,2182.39,53568.81,5042.21,2427.34,35,2023-01-18
CC1386,7132094117623209,39788.21,20468.23,10168.64,376.3,79854.88,12499.28,3916.68,8,2024-01-04
CC1387,7997605200461776,47638.62,24550.91,13108.0,8024.08,65098.75,8041.63,1916.13,29,2023-03-28
CC1388,8931318417833706,21617.35,3073.16,255.12,3071.27,32535.97,2618.71,487.18,23,2023-03-24
CC1389,4854709128487877,17417.03,12848.96,2139.54,1175.29,32318.05,5421.81,2020.77,32,2024-04-23
CC1390,7154110592677291,47360.75,9113.43,7248.6,6849.66,85332.65,19744.26,8041.94,12,2023-12-09
CC1391,2767412397832987,21437.07,19745.33,1100.69,6078.09,63898.82,9533.23,2321.81,28,2023-10-09
CC1392,6726770857074780,24324.38,4297.49,1510.3,3625.93,41891.13,12454.79,1329.74,17,2024-05-28
CC1393,4181743423944532,45612.93,42215.83,38950.0,9857.38,53935.92,43729.66,19786.47,6,2024-01-03
CC1394,2882519110617036,17985.68,4108.2,2755.49,46.7,29480.06,15932.12,7466.82,33,2023-05-15
CC1395,1795525221828200,10456.18,4311.1,3008.03,7958.29,22143.56,5583.3,2292.61,17,2023-04-02
CC1396,3436503769176872,10526.66,4077.5,3595.77,2431.15,44493.92,3656.31,547.57,8,2023-02-05
CC1397,8981621971893838,34817.48,19807.01,2844.36,2702.85,50060.33,6660.56,2619.92,30,2024-11-22
CC1398,0700520477721693,35068.31,873.85,861.39,3592.08,83630.94,29455.01,11028.15,18,2023-10-17
CC1399,3149083631782313,10035.51,5825.92,4202.53,3863.35,44768.59,6226.13,1723.02,32,2023-03-17
CC1400,5256792578749159,32619.33,27482.26,22468.95,5845.07,79260.41,24202.04,3930.17,18,2023-02-18
CC1401,1064935469363619,22945.54,14834.41,9853.74,5001.45,65633.2,10070.25,1273.6,32,2024-03-04
CC1402,0840345998865644,15283.88,15016.59,8575.5,7773.69,44060.7,4271.08,1991.97,17,2024-09-02
CC1403,7790209233468427,9252.04,761.38,501.43,9368.5,48163.54,7931.27,2195.29,32,2023-04-15
CC1404,1116540745638163,24711.76,10471.44,2272.57,9859.07,45232.17,9850.73,3319.52,22,2023-09-16
CC1405,7981207665894562,41625.87,18576.56,12227.59,9858.02,74593.95,25103.7,7388.13,28,2023-12-22
CC1406,6669712764685191,35822.71,26162.66,23602.51,4451.39,68894.78,32601.64,14484.2,6,2024-03-29
CC1407,8141357239725879,37865.76,18669.19,1041.5,9273.23,86033.23,5600.4,1137.71,19,2024-07-20
CC1408,7938381077311496,39034.7,37518.89,31902.33,4260.58,73211.54,38061.15,4493.85,12,2023-10-04
CC1409,9400147927335776,11944.1,2729.97,2197.01,840.85,34754.67,760.71,108.41,6,2023-09-10
CC1410,6716029395533251,22596.33,4734.04,3228.42,2466.44,43866.78,861.47,375.97,7,2024-09-08
CC1411,0506892964619151,35870.07,32204.5,861.38,104.91,83268.7,956.29,349.52,34,2024-12-13
CC1412,7200299733166998,49551.05,48661.55,18449.44,6300.52,70378.07,4960.33,2458.73,14,2024-08-20
CC1413,5894835269023555,13835.61,5049.23,727.9,379.78,56757.17,6352.58,695.36,35,2024-12-04
CC1414,5930918434429421,19311.68,17548.29,11945.71,1907.92,38620.89,4763.04,1928.0,27,2024-01-12
CC1415,8655918587743600,31788.3,3043.05,632.5,5449.9,79364.94,9525.17,3367.79,20,2024-06-09
CC1416,8365456497577657,7494.17,5533.22,5238.1,7451.53,39199.09,1682.69,401.08,29,2024-03-07
CC1417,7997141038671257,39414.0,8469.43,4375.48,9949.13,47832.61,11765.0,2219.61,29,2024-06-03
CC1418,1471725949432398,28760.48,27033.77,9529.56,9199.93,40115.47,9446.37,2812.56,32,2023-10-05
CC1419,8228218682283124,8164.67,5102.42,594.39,6389.79,44360.73,1546.37,483.5,35,2023-12-09
CC1420,3934661831947577,43400.31,29215.14,21999.89,760.38,90135.3,2963.95,1463.5,30,2024-08-15
CC1421,8404119771680064,8302.73,1592.13,125.79,2503.23,54745.5,3047.3,340.07,7,2023-03-11
CC1422,6561270584155488,29468.18,22301.97,4929.23,5708.74,65012.78,5246.43,2499.1,18,2024-08-27
CC1423,8405046944357356,42478.01,26852.81,2834.77,5590.78,61789.34,17847.43,1912.23,10,2024-06-28
CC1424,8230504636058865,22011.76,19871.97,9812.14,4801.6,65535.27,17899.46,5400.9,16,2023-06-15
CC1425,1150732497450452,31882.46,28617.06,9168.03,7752.86,45050.33,849.36,158.27,27,2023-05-16
CC1426,6857584970444035,38725.6,7494.94,2372.39,8801.83,75502.03,30508.3,6315.65,29,2023-12-10
CC1427,7085330182859586,25547.94,16081.66,9386.51,2526.05,52463.89,22850.3,10744.0,7,2023-01-06
CC1428,9867686910274406,18527.59,1056.61,230.46,7706.41,45350.52,16360.01,2088.04,16,2023-07-24
CC1429,1371442684027868,4938.33,3935.0,3047.28,8094.14,35305.05,3996.19,1029.12,6,2023-09-08
CC1430,1752342777337922,13154.23,2089.6,682.22,7745.51,42150.45,12952.46,2614.62,17,2024-09-15
CC1431,5218927210723199,43995.05,14662.98,11931.5,2917.51,89870.16,35003.14,11635.75,6,2024-09-13
CC1432,3002290997949900,47541.16,1492.29,413.11,2012.88,92372.88,27060.75,5283.47,15,2023-09-08
CC1433,3632345811708132,26360.7,9175.75,7179.57,5406.23,36387.75,19483.93,8445.58,29,2023-07-19
CC1434,4285161269989732,42934.95,19882.57,11382.48,6953.22,92908.86,34934.22,9702.06,25,2023-12-16
CC1435,3406681648481731,19012.19,6387.94,4894.8,3347.48,25592.9,9126.9,4519.73,28,2024-09-13
CC1436,3910291213795047,25245.84,23428.44,14583.99,703.05,31013.18,9368.73,4568.83,17,2024-03-09
CC1437,7023957546216244,48729.31,11807.56,6920.18,7322.86,84653.64,2265.13,476.48,15,2024-07-02
CC1438,0233969413005787,23974.05,22285.47,1808.72,9879.42,61432.07,14021.36,4714.41,8,2024-01-23
CC1439,5163115553094680,48740.61,14380.84,9609.43,2677.29,65123.19,34014.09,14611.43,10,2023-02-25
CC1440,0786550344536551,38787.81,16123.38,5413.5,1465.47,48170.36,13626.13,4990.37,20,2024-04-03
CC1441,7626854058489814,9176.44,904.25,266.23,9687.64,28431.56,1037.81,502.79,23,2023-02-08
CC1442,7725045987359114,32868.94,13271.39,216.76,583.05,55296.72,16248.31,2904.45,22,2024-12-17
CC1443,3741406211265090,17496.63,5481.07,2064.92,4524.42,23417.21,1525.88,250.53,34,2024-04-03
CC1444,7172428192579406,48364.63,26932.85,22410.44,949.84,91303.05,26275.35,7523.44,15,2023-04-25
CC1445,3278521700963874,18364.98,1778.55,96.11,8535.66,44455.26,8435.09,1860.53,10,2023-08-19
CC1446,7796766727326632,1806.64,1678.6,1442.07,4476.78,49194.76,515.16,127.35,14,2023-04-10
CC1447,2622761710656748,31637.65,11451.38,529.51,629.6,52130.97,26461.63,8440.66,31,2024-10-23
CC1448,7489110236808686,7451.53,4694.33,2295.44,4033.97,51404.76,3288.04,1199.71,33,2023-08-14
CC1449,5624190052104506,43221.31,41062.8,40940.65,7196.05,91686.91,14459.19,6192.05,33,2023-05-11
CC1450,7429457292758202,15323.99,806.03,41.04,6673.53,31263.34,11806.43,5131.97,32,2023-06-16
CC1451,4482737105283747,19319.77,17446.19,17008.03,4237.03,51334.68,1864.16,197.33,36,2023-03-31
CC1452,6554734552853369,47389.12,45264.91,8656.18,6629.57,83046.61,24231.09,7029.03,6,2024-02-26
CC1453,6349848516380407,48736.96,38054.41,1249.84,4464.91,87726.67,37700.55,12473.17,19,2024-08-04
CC1454,5242411316152998,13249.65,2621.15,2102.43,7408.2,36848.49,5790.2,1440.4,7,2023-07-29
CC1455,3469481835267800,8381.72,3904.17,539.6,169.87,17596.8,4505.02,1402.01,10,2024-08-19
CC1456,0374940082151272,19068.87,6967.13,6842.11,6450.97,46255.33,13669.97,4404.4,15,2023-11-26
CC1457,5905829241764424,38074.07,12866.01,4461.02,1164.83,51736.65,20374.58,5598.83,8,2024-01-19
CC1458,0626663826117221,25289.4,17390.8,11213.15,9520.91,69800.76,2922.62,565.44,29,2023-02-19
CC1459,1126032206387372,3617.99,3338.27,2459.9,6759.63,24633.16,3270.93,584.73,30,2023-04-11
CC1460,9610768012355926,2676.36,2465.01,277.29,4773.84,10656.82,1249.54,143.89,16,2024-04-19
CC1461,7282721049208986,4507.26,2933.5,2386.99,900.04,12958.98,2206.8,611.21,9,2024-11-24
CC1462,8164358891175802,39341.72,35681.16,35186.5,2621.92,86766.5,21351.39,3410.0,28,2023-11-30
CC1463,9078329994349651,17290.15,3645.53,3640.1,1404.47,27157.43,2969.52,818.99,36,2023-04-04
CC1464,4778771037516996,44159.22,32761.28,32052.71,1010.64,59595.79,34710.19,11234.45,7,2024-04-09
CC1465,8364961281785975,13433.34,3134.81,1599.44,7555.82,18649.44,12479.03,5918.12,10,2024-08-16
CC1466,1864565425268202,5670.2,2729.84,1898.96,5758.66,37012.09,161.37,39.35,28,2024-05-06
CC1467,6224314766709659,24502.69,13638.91,11043.89,2370.05,45011.02,10624.4,3111.17,33,2024-08-27
CC1468,7309644917149618,16747.32,11354.15,7820.4,8781.05,54569.53,14092.7,3859.35,9,2023-03-28
CC1469,8832375448405865,47384.02,30756.55,28799.08,7842.72,62084.0,8248.3,3974.86,16,2024-07-21
CC1470,7957920452227794,25721.14,8515.78,4262.92,9638.33,44418.31,21159.44,7889.5,18,2024-11-29
CC1471,4252145413948968,25576.12,19269.84,11928.4,2967.1,48984.47,1214.79,332.53,20,2024-11-09
CC1472,5873863825826196,27576.15,21381.24,20799.92,9155.79,58674.86,13421.94,4872.59,20,2023-08-30
CC1473,1233843774949068,34632.93,20960.46,17148.27,7585.9,42526.24,974.77,351.45,25,2024-05-01
CC1474,6393372853576882,16950.73,6210.44,3455.38,5716.52,24164.48,6323.13,1853.26,13,2023-02-03
CC1475,7602959275020161,35005.49,29142.7,17018.94,318.57,61439.58,11642.07,2722.77,35,2024-12-01
CC1476,1289566767202265,39522.51,24021.79,10710.62,363.05,85697.62,15158.98,5908.23,28,2023-10-10
CC1477,3760502446933668,47047.93,22987.9,6129.4,3734.42,73219.66,14545.14,3930.86,36,2023-11-13
CC1478,0637254112553612,12024.31,6303.77,2441.1,2386.81,35418.59,2348.31,386.15,23,2023-09-06
CC1479,6078433448815687,35969.34,29329.9,20001.35,7157.51,57077.62,13494.12,2706.53,29,2024-11-27
CC1480,1176973713049510,15280.58,13656.79,12993.41,8905.34,37717.56,9133.02,2958.08,26,2023-01-12
CC1481,8185835139741517,24816.28,17542.59,2699.28,8919.25,60619.3,14194.26,5999.66,26,2024-12-14
CC1482,7238219837694633,18312.51,3235.18,3227.21,2727.12,25996.67,3282.5,901.42,14,2024-04-29
CC1483,3074832497932738,34201.98,16751.59,1011.64,2023.53,56094.16,19508.98,9341.75,13,2024-03-24
CC1484,5951924455613285,36909.78,4185.89,828.74,6590.33,79530.19,25802.32,12430.68,26,2023-04-12
CC1485,6062012750547803,25867.28,19521.12,4136.74,6088.37,51370.6,10367.73,1229.9,14,2023-11-04
CC1486,0469131911502521,30899.3,9343.09,7450.1,2901.44,70783.39,30804.07,11841.93,26,2023-05-01
CC1487,4731969457054736,38054.33,7932.21,2716.65,6849.99,69918.06,29608.83,13305.94,33,2023-06-29
CC1488,6666195280246125,40406.15,35441.32,33791.66,3307.73,76718.93,4328.14,973.81,18,2024-09-02
CC1489,9444235953679654,3903.73,3624.08,2626.03,7912.51,24231.41,2960.33,1259.13,19,2024-01-15
CC1490,2008468888671380,25783.59,620.76,105.02,5460.56,41846.85,25098.93,9134.47,7,2024-05-31
CC1491,8761244330319837,37344.6,2926.76,765.14,3559.56,47212.06,16887.84,7153.23,14,2023-12-20
CC1492,5381994576911157,31216.63,12485.49,1899.97,2203.22,51329.08,2442.62,477.8,7,2023-08-26
CC1493,9068624592847313,39071.89,27388.61,17336.7,2985.79,47039.86,328.56,103.07,19,2024-05-04
CC1494,2670755010541104,43077.1,28440.36,1695.1,5776.46,59345.81,27475.79,6263.05,11,2024-11-23
CC1495,9400125438655075,47977.69,2181.66,1022.74,9781.9,62036.23,8359.44,1798.98,20,2024-09-01
CC1496,9437530055672746,7850.85,6861.31,1262.13,2085.6,13955.69,2172.39,997.38,19,2023-02-22
CC1497,2127574310002883,17094.16,5408.56,3329.41,1657.36,41862.15,3270.2,932.09,18,2023-03-28
CC1498,3324876681700740,24154.55,6755.74,1625.36,2502.73,32340.74,23201.91,10776.43,36,2024-01-24
CC1499,6250786228307637,18615.66,3809.46,1838.87,749.56,39459.54,10015.77,3416.13,14,2023-05-14
CC1500,0116608043955712,2255.06,711.47,704.56,9926.94,40726.91,583.81,110.21,13,2023-03-29
